Data File:	H4L_080116_2_186.AKF
Measurement Programm:	5.6.5

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces and Moments at Hip Joint
Diagram Title #2	Measured Relative to Bone

Comment #1	Hip Joint III; Gaitanalysis; Sports; Jogging; on Treadmill; Velocity; 8 km/h;
Comment #2	H4L, 60 Months PO  *  

BodyWeight [N]:	807

Implant Type:	Hip Joint III

Axes Directions X, Y, Z:	Lateral, Anterior, Superior
Axes Origin: 	Ball center
Angle of Rotation (Deg):	X = 7,5	Y = -1,7	Z = -18,9
Displacement X, Y, Z (mm):	0	0	0
Activity Code:	Huefte_III_Activities	1P_1_13_8_2_1_1_3	






---------------------------DATA--------------------------------

Number of Data Sets =	2914
Number of analog channels =	0
Time-Offset(sec) =	0.0
Max. Force (N, sec):	5117,20	29,030

Time	Fx	Fy	Fz	F	Mx	My	Mz	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[0/1]

3.133	00770.91	-00933.63	-03575.14	03774.60	00000.68	00001.72	00000.04	1
3.143	00806.90	-00989.30	-03700.88	03914.88	00000.70	00001.80	00000.00	1
3.153	00845.92	-01020.84	-03774.63	04000.69	00000.79	00001.75	-00000.04	1
3.162	00878.49	-01027.99	-03784.90	04019.20	00000.87	00001.64	-00000.11	1
3.172	00893.15	-01006.28	-03721.59	03957.34	00000.92	00001.53	-00000.14	1
3.182	00880.70	-00960.98	-03597.14	03826.03	00000.86	00001.49	-00000.15	1
3.191	00851.48	-00894.07	-03427.63	03643.22	00000.80	00001.43	-00000.12	1
3.201	00808.98	-00810.39	-03233.26	03430.03	00000.75	00001.43	-00000.07	1
3.211	00765.69	-00719.28	-03031.19	03208.08	00000.67	00001.36	-00000.06	1
3.221	00727.71	-00627.63	-02831.05	02989.70	00000.60	00001.24	-00000.07	1
3.231	00696.31	-00538.09	-02639.85	02782.66	00000.60	00001.05	-00000.04	1
3.241	00661.57	-00451.63	-02449.97	02577.59	00000.66	00000.86	00000.02	1
3.251	00626.83	-00374.72	-02262.18	02377.13	00000.67	00000.67	00000.09	1
3.262	00587.02	-00309.11	-02076.62	02180.02	00000.61	00000.58	00000.03	1
3.272	00551.13	-00254.28	-01897.88	01992.58	00000.52	00000.55	-00000.02	1
3.282	00510.95	-00207.00	-01718.15	01804.42	00000.51	00000.48	00000.00	1
3.292	00470.71	-00171.90	-01554.37	01633.15	00000.38	00000.42	-00000.01	1
3.303	00437.70	-00150.18	-01419.96	01493.46	00000.27	00000.48	-00000.05	1
3.313	00418.40	-00138.75	-01313.75	01385.73	00000.19	00000.46	-00000.07	1
3.323	00412.22	-00138.04	-01236.55	01310.74	00000.15	00000.43	-00000.14	1
3.334	00413.85	-00143.23	-01181.59	01260.14	00000.14	00000.40	-00000.18	1
3.344	00419.58	-00156.30	-01139.99	01224.77	00000.10	00000.37	-00000.25	1
3.354	00417.18	-00167.08	-01098.86	01187.20	00000.08	00000.36	-00000.22	1
3.365	00409.09	-00175.25	-01060.10	01149.73	00000.08	00000.38	-00000.13	1
3.375	00395.84	-00179.30	-01017.30	01106.23	00000.08	00000.34	-00000.08	1
3.386	00383.53	-00180.82	-00973.39	01061.73	00000.08	00000.29	-00000.10	1
3.396	00376.39	-00181.19	-00931.84	01021.19	00000.06	00000.17	-00000.16	1
3.406	00364.67	-00178.53	-00892.05	00980.10	00000.05	00000.13	-00000.20	1
3.417	00347.45	-00173.57	-00853.11	00937.36	00000.05	00000.19	-00000.15	1
3.427	00341.94	-00175.24	-00824.20	00909.36	00000.03	00000.18	-00000.17	1
3.438	00347.56	-00182.10	-00809.72	00899.78	00000.00	00000.14	-00000.22	1
3.448	00361.07	-00193.43	-00793.32	00892.83	00000.03	00000.12	-00000.22	1
3.459	00391.51	-00213.79	-00770.88	00890.64	00000.02	00000.06	-00000.26	1
3.469	00421.69	-00229.45	-00744.19	00885.60	-00000.01	-00000.01	-00000.30	1
3.479	00442.43	-00234.87	-00709.77	00868.72	00000.01	-00000.02	-00000.27	1
3.490	00456.62	-00236.02	-00666.54	00841.72	-00000.06	-00000.02	-00000.31	1
3.500	00473.63	-00227.41	-00620.56	00813.11	-00000.03	-00000.12	-00000.31	1
3.511	00480.46	-00210.43	-00553.49	00762.54	00000.03	-00000.24	-00000.24	1
3.521	00476.18	-00191.19	-00475.77	00699.76	-00000.01	-00000.27	-00000.24	1
3.532	00465.35	-00167.65	-00395.90	00633.55	-00000.01	-00000.29	-00000.22	1
3.542	00445.90	-00140.55	-00327.15	00570.62	-00000.01	-00000.33	-00000.12	1
3.553	00423.21	-00117.72	-00280.43	00521.16	00000.00	-00000.29	-00000.10	1
3.563	00398.50	-00097.27	-00248.58	00479.64	00000.04	-00000.30	-00000.05	1
3.574	00359.46	-00079.72	-00217.63	00427.70	00000.04	-00000.25	-00000.03	1
3.585	00316.62	-00068.58	-00190.12	00375.63	-00000.06	-00000.19	-00000.12	1
3.595	00290.00	-00062.43	-00181.18	00347.59	-00000.14	-00000.18	-00000.18	1
3.606	00273.65	-00058.87	-00187.29	00336.79	-00000.16	-00000.18	-00000.18	1
3.616	00260.88	-00057.86	-00198.43	00332.83	-00000.15	-00000.17	-00000.17	1
3.627	00249.33	-00059.47	-00212.52	00332.97	-00000.12	-00000.16	-00000.15	1
3.637	00232.97	-00061.25	-00225.51	00329.97	-00000.08	-00000.16	-00000.08	1
3.648	00212.71	-00063.38	-00238.55	00325.83	-00000.05	-00000.18	-00000.05	1
3.659	00200.52	-00068.85	-00269.26	00342.71	-00000.01	-00000.18	-00000.01	1
3.669	00197.04	-00081.61	-00318.73	00383.51	-00000.06	-00000.11	-00000.05	1
3.680	00202.45	-00099.78	-00392.09	00452.41	-00000.11	00000.01	-00000.08	1
3.690	00204.03	-00118.64	-00476.21	00531.49	-00000.16	00000.07	-00000.08	1
3.701	00204.27	-00131.85	-00573.41	00622.82	-00000.11	00000.12	00000.00	1
3.711	00215.62	-00149.47	-00702.38	00749.78	-00000.12	00000.24	00000.04	1
3.721	00225.19	-00165.39	-00845.66	00890.62	-00000.10	00000.38	00000.14	1
3.732	00247.45	-00181.93	-00998.13	01044.32	-00000.07	00000.49	00000.16	1
3.742	00278.76	-00192.28	-01144.89	01193.93	00000.00	00000.50	00000.14	1
3.752	00310.52	-00199.77	-01278.32	01330.57	00000.04	00000.56	00000.12	1
3.763	00338.99	-00211.52	-01391.62	01447.85	00000.06	00000.62	00000.07	1
3.773	00368.03	-00228.61	-01487.75	01549.55	00000.12	00000.62	00000.05	1
3.783	00398.93	-00252.28	-01577.70	01646.80	00000.11	00000.60	00000.00	1
3.793	00423.82	-00281.98	-01669.74	01745.62	00000.11	00000.65	00000.04	1
3.803	00449.00	-00317.09	-01796.44	01878.65	00000.03	00000.72	00000.06	1
3.813	00457.33	-00372.53	-02006.72	02091.62	-00000.10	00001.07	00000.16	1
3.823	00505.71	-00459.63	-02343.84	02441.43	-00000.02	00001.35	00000.17	1
3.833	00594.12	-00565.83	-02754.76	02874.34	00000.16	00001.53	00000.14	1
3.843	00700.86	-00677.79	-03148.33	03295.84	00000.25	00001.62	00000.02	1
3.852	00793.07	-00778.11	-03463.04	03636.90	00000.44	00001.67	-00000.05	1
3.862	00855.87	-00865.90	-03697.27	03892.57	00000.63	00001.81	-00000.02	1
3.871	00894.14	-00938.62	-03873.76	04084.91	00000.75	00001.87	-00000.01	1
3.881	00925.86	-00996.59	-03997.50	04222.60	00000.89	00001.81	-00000.03	1
3.890	00951.22	-01037.36	-04065.26	04302.01	00000.93	00001.77	-00000.12	1
3.900	00963.54	-01053.98	-04067.22	04310.63	00000.96	00001.80	-00000.14	1
3.909	00964.83	-01046.07	-03996.36	04242.17	00000.97	00001.78	-00000.14	1
3.919	00950.22	-01010.50	-03857.83	04099.62	00000.93	00001.71	-00000.14	1
3.929	00922.48	-00946.82	-03665.76	03896.82	00000.96	00001.52	-00000.14	1
3.939	00883.66	-00866.33	-03446.15	03661.60	00000.89	00001.39	-00000.14	1
3.948	00846.48	-00770.63	-03209.89	03407.90	00000.84	00001.22	-00000.13	1
3.958	00802.94	-00665.08	-02960.26	03138.50	00000.80	00001.07	-00000.09	1
3.968	00748.71	-00555.97	-02705.21	02861.44	00000.69	00000.99	-00000.06	1
3.978	00691.90	-00454.27	-02452.04	02587.97	00000.56	00000.91	-00000.13	1
3.989	00641.66	-00362.88	-02221.48	02340.59	00000.47	00000.82	-00000.14	1
3.999	00588.95	-00283.61	-02005.61	02109.45	00000.45	00000.74	-00000.11	1
4.009	00537.34	-00216.86	-01807.65	01898.25	00000.45	00000.66	-00000.07	1
4.019	00496.75	-00165.06	-01635.38	01717.11	00000.42	00000.54	-00000.08	1
4.030	00456.41	-00128.23	-01482.75	01556.70	00000.33	00000.51	-00000.07	1
4.040	00430.96	-00102.91	-01357.27	01427.76	00000.32	00000.42	-00000.12	1
4.050	00410.90	-00085.51	-01256.70	01324.93	00000.33	00000.35	-00000.12	1
4.061	00397.33	-00080.13	-01179.75	01247.44	00000.30	00000.30	-00000.14	1
4.071	00394.66	-00087.27	-01126.99	01197.28	00000.26	00000.26	-00000.18	1
4.081	00395.53	-00099.37	-01086.45	01160.47	00000.20	00000.23	-00000.22	1
4.092	00395.93	-00113.90	-01050.87	01128.74	00000.18	00000.27	-00000.22	1
4.102	00390.53	-00127.44	-01008.76	01089.20	00000.15	00000.25	-00000.19	1
4.113	00378.05	-00137.19	-00966.05	01046.42	00000.14	00000.25	-00000.10	1
4.123	00371.62	-00150.33	-00926.95	01009.92	00000.09	00000.17	-00000.16	1
4.133	00371.49	-00157.79	-00901.79	00987.99	00000.08	00000.12	-00000.16	1
4.144	00359.94	-00160.63	-00872.95	00957.81	00000.07	00000.13	-00000.18	1
4.154	00345.50	-00162.11	-00839.91	00922.55	00000.09	00000.18	-00000.15	1
4.165	00342.75	-00170.13	-00818.23	00903.28	00000.05	00000.17	-00000.19	1
4.175	00352.19	-00181.29	-00812.36	00903.78	00000.05	00000.12	-00000.22	1
4.185	00360.41	-00195.48	-00801.27	00900.08	00000.06	00000.15	-00000.23	1
4.196	00389.08	-00220.04	-00793.46	00910.70	00000.01	00000.10	-00000.30	1
4.206	00419.14	-00235.85	-00782.11	00918.15	-00000.04	00000.08	-00000.32	1
4.217	00441.77	-00240.30	-00762.09	00913.06	-00000.03	00000.09	-00000.27	1
4.227	00468.45	-00241.04	-00735.88	00905.03	-00000.07	00000.08	-00000.30	1
4.238	00498.49	-00234.36	-00699.55	00890.38	-00000.08	-00000.05	-00000.35	1
4.248	00519.69	-00215.63	-00640.93	00852.86	00000.00	-00000.19	-00000.28	1
4.258	00527.24	-00194.13	-00566.14	00797.61	00000.01	-00000.24	-00000.22	1
4.269	00526.63	-00173.14	-00484.70	00736.37	-00000.03	-00000.24	-00000.25	1
4.279	00519.56	-00147.00	-00403.41	00674.01	00000.00	-00000.35	-00000.18	1
4.290	00500.86	-00122.84	-00335.00	00614.95	-00000.02	-00000.33	-00000.10	1
4.301	00479.59	-00099.94	-00284.74	00566.63	-00000.05	-00000.37	-00000.03	1
4.311	00446.70	-00077.77	-00240.32	00513.17	-00000.02	-00000.40	00000.05	1
4.322	00400.02	-00059.50	-00198.88	00450.68	-00000.01	-00000.38	00000.07	1
4.332	00346.73	-00045.61	-00160.18	00384.66	-00000.03	-00000.35	00000.01	1
4.343	00302.65	-00038.72	-00138.22	00334.97	-00000.03	-00000.26	-00000.05	1
4.353	00269.23	-00037.81	-00132.57	00302.47	-00000.01	-00000.21	-00000.08	1
4.364	00246.76	-00043.35	-00143.88	00288.91	00000.01	-00000.15	-00000.09	1
4.375	00225.93	-00051.43	-00161.46	00282.42	00000.01	-00000.12	-00000.07	1
4.385	00204.78	-00063.82	-00182.98	00281.94	00000.00	-00000.11	-00000.07	1
4.396	00184.36	-00082.78	-00213.96	00294.31	-00000.09	-00000.07	-00000.12	1
4.406	00175.15	-00107.18	-00268.74	00338.22	-00000.18	-00000.03	-00000.16	1
4.417	00182.14	-00132.26	-00353.21	00418.83	-00000.17	-00000.03	-00000.11	1
4.427	00192.17	-00154.94	-00453.24	00516.11	-00000.09	-00000.01	00000.01	1
4.438	00199.00	-00175.95	-00563.16	00622.66	-00000.10	00000.06	00000.06	1
4.448	00197.98	-00191.93	-00676.41	00730.46	-00000.16	00000.19	00000.05	1
4.459	00203.59	-00198.71	-00809.40	00857.94	-00000.15	00000.29	00000.13	1
4.469	00216.96	-00201.31	-00955.14	00999.95	-00000.11	00000.44	00000.17	1
4.479	00244.66	-00201.23	-01103.04	01147.63	-00000.07	00000.51	00000.20	1
4.490	00269.99	-00196.97	-01230.87	01275.44	-00000.03	00000.53	00000.18	1
4.500	00290.78	-00191.99	-01333.42	01378.20	00000.10	00000.57	00000.16	1
4.510	00318.53	-00193.94	-01419.52	01467.69	00000.20	00000.54	00000.10	1
4.520	00346.69	-00208.01	-01494.89	01548.60	00000.21	00000.56	00000.05	1
4.531	00370.34	-00229.83	-01558.18	01617.99	00000.24	00000.58	00000.08	1
4.541	00391.54	-00257.75	-01637.57	01703.34	00000.19	00000.60	00000.10	1
4.551	00391.29	-00298.53	-01775.93	01842.86	00000.07	00000.85	00000.25	1
4.561	00431.51	-00368.32	-02030.05	02107.83	00000.11	00001.03	00000.23	1
4.571	00496.00	-00460.71	-02347.78	02443.43	00000.15	00001.21	00000.20	1
4.581	00570.93	-00562.78	-02660.27	02778.44	00000.21	00001.37	00000.07	1
4.590	00637.87	-00655.45	-02921.37	03061.20	00000.37	00001.43	00000.06	1
4.600	00684.44	-00739.78	-03126.40	03284.83	00000.50	00001.48	00000.08	1
4.610	00715.25	-00822.92	-03309.57	03484.54	00000.55	00001.63	00000.05	1
4.619	00741.19	-00900.41	-03470.65	03661.35	00000.64	00001.72	00000.03	1
4.629	00773.25	-00964.29	-03594.60	03801.17	00000.73	00001.68	-00000.03	1
4.639	00797.10	-01010.58	-03676.66	03895.44	00000.77	00001.67	-00000.10	1
4.648	00821.48	-01036.69	-03711.58	03940.23	00000.77	00001.66	-00000.15	1
4.658	00839.59	-01034.30	-03689.04	03922.20	00000.81	00001.66	-00000.14	1
4.668	00853.79	-01005.51	-03609.03	03842.54	00000.83	00001.58	-00000.18	1
4.677	00847.31	-00952.40	-03479.17	03705.36	00000.78	00001.54	-00000.21	1
4.687	00831.77	-00878.68	-03306.52	03520.93	00000.70	00001.40	-00000.22	1
4.697	00799.63	-00786.18	-03102.13	03298.59	00000.63	00001.30	-00000.21	1
4.707	00766.48	-00683.03	-02885.97	03063.14	00000.63	00001.16	-00000.15	1
4.717	00724.32	-00577.35	-02665.87	02822.20	00000.60	00001.04	-00000.08	1
4.727	00675.86	-00477.81	-02447.72	02583.88	00000.54	00000.99	-00000.09	1
4.737	00634.33	-00385.28	-02244.80	02364.31	00000.55	00000.81	-00000.02	1
4.747	00594.66	-00308.21	-02053.68	02160.15	00000.52	00000.65	-00000.01	1
4.758	00551.45	-00245.67	-01869.48	01964.53	00000.47	00000.57	-00000.06	1
4.768	00499.36	-00191.67	-01687.13	01769.88	00000.44	00000.52	-00000.03	1
4.778	00461.27	-00148.47	-01527.03	01602.07	00000.43	00000.42	00000.00	1
4.788	00423.04	-00118.39	-01383.61	01451.67	00000.38	00000.40	00000.03	1
4.799	00393.48	-00103.35	-01267.13	01330.84	00000.32	00000.41	00000.05	1
4.809	00376.91	-00098.81	-01178.22	01240.97	00000.28	00000.39	00000.07	1
4.820	00374.25	-00104.75	-01115.48	01181.24	00000.27	00000.34	00000.07	1
4.830	00378.19	-00118.72	-01071.03	01142.03	00000.26	00000.29	00000.01	1
4.840	00381.39	-00134.45	-01036.23	01112.35	00000.24	00000.20	-00000.06	1
4.851	00381.09	-00149.83	-01012.58	01092.24	00000.18	00000.16	-00000.05	1
4.861	00380.36	-00163.27	-00996.70	01079.23	00000.13	00000.15	-00000.11	1
4.871	00375.18	-00169.19	-00974.64	01057.98	00000.11	00000.17	-00000.11	1
4.882	00363.33	-00169.76	-00941.77	01023.60	00000.11	00000.20	-00000.05	1
4.892	00357.29	-00171.77	-00910.95	00993.47	00000.09	00000.19	-00000.08	1
4.903	00358.41	-00173.82	-00890.65	00975.67	00000.05	00000.14	-00000.13	1
4.913	00353.37	-00176.49	-00869.72	00955.21	-00000.01	00000.17	-00000.17	1
4.924	00354.97	-00181.63	-00849.48	00938.41	00000.01	00000.20	-00000.19	1
4.934	00382.82	-00201.60	-00837.23	00942.41	00000.00	00000.12	-00000.32	1
4.944	00417.07	-00218.67	-00813.73	00940.17	-00000.02	00000.03	-00000.36	1
4.955	00444.14	-00229.65	-00777.96	00924.78	00000.00	00000.00	-00000.35	1
4.965	00473.45	-00239.09	-00738.20	00908.99	-00000.05	00000.01	-00000.40	1
4.976	00504.29	-00239.74	-00685.68	00884.28	-00000.08	-00000.10	-00000.41	1
4.986	00523.22	-00225.78	-00610.47	00835.11	00000.01	-00000.27	-00000.31	1
4.997	00528.83	-00205.96	-00519.42	00769.34	00000.00	-00000.33	-00000.26	1
5.007	00530.46	-00185.58	-00423.94	00703.96	-00000.06	-00000.36	-00000.28	1
5.018	00527.02	-00157.92	-00337.24	00645.30	-00000.03	-00000.40	-00000.23	1
5.028	00511.59	-00130.83	-00267.36	00591.88	-00000.08	-00000.41	-00000.13	1
5.039	00495.49	-00104.16	-00225.37	00554.21	-00000.07	-00000.41	-00000.01	1
5.049	00464.64	-00080.80	-00192.52	00509.40	-00000.07	-00000.39	00000.06	1
5.060	00420.30	-00062.20	-00163.20	00455.14	-00000.08	-00000.38	00000.05	1
5.070	00371.19	-00048.24	-00141.57	00400.19	-00000.06	-00000.34	00000.01	1
5.081	00324.61	-00040.36	-00128.34	00351.38	-00000.06	-00000.27	-00000.06	1
5.092	00291.89	-00038.48	-00132.58	00322.89	-00000.01	-00000.23	-00000.08	1
5.102	00267.58	-00042.71	-00149.64	00309.53	00000.02	-00000.15	-00000.08	1
5.113	00246.65	-00049.65	-00170.81	00304.11	00000.05	-00000.13	-00000.03	1
5.123	00226.34	-00060.85	-00195.49	00305.20	00000.08	-00000.13	00000.01	1
5.134	00205.76	-00079.50	-00225.14	00315.19	-00000.01	-00000.13	-00000.06	1
5.144	00193.07	-00102.99	-00274.32	00350.91	-00000.12	-00000.09	-00000.12	1
5.155	00196.42	-00127.99	-00351.11	00422.19	-00000.11	-00000.09	-00000.07	1
5.166	00203.78	-00147.99	-00444.22	00510.64	00000.00	-00000.07	00000.07	1
5.176	00207.00	-00167.63	-00546.04	00607.54	-00000.02	00000.04	00000.12	1
5.186	00203.79	-00183.38	-00649.42	00704.92	-00000.06	00000.19	00000.09	1
5.197	00206.51	-00190.54	-00770.58	00820.21	-00000.05	00000.27	00000.17	1
5.207	00221.16	-00193.44	-00903.91	00950.47	-00000.02	00000.41	00000.20	1
5.218	00245.78	-00189.86	-01035.87	01081.43	00000.04	00000.43	00000.17	1
5.228	00272.72	-00181.74	-01154.47	01200.09	00000.11	00000.43	00000.15	1
5.238	00290.75	-00175.37	-01249.59	01294.90	00000.16	00000.46	00000.11	1
5.248	00308.85	-00176.99	-01332.29	01379.03	00000.15	00000.50	00000.11	1
5.259	00321.82	-00184.41	-01399.36	01447.68	00000.19	00000.58	00000.10	1
5.269	00340.95	-00199.05	-01463.82	01516.12	00000.25	00000.56	00000.09	1
5.279	00360.97	-00227.28	-01561.47	01618.69	00000.16	00000.67	00000.08	1
5.289	00363.34	-00274.01	-01735.67	01794.34	-00000.01	00001.02	00000.20	1
5.299	00418.21	-00350.22	-02030.17	02102.18	00000.03	00001.17	00000.19	1
5.309	00503.31	-00451.30	-02397.42	02490.91	00000.13	00001.35	00000.21	1
5.319	00592.37	-00560.17	-02749.74	02868.06	00000.29	00001.44	00000.15	1
5.328	00669.76	-00664.02	-03039.91	03182.85	00000.45	00001.45	00000.10	1
5.338	00721.25	-00756.96	-03267.27	03430.48	00000.53	00001.54	00000.09	1
5.348	00763.60	-00841.73	-03477.04	03658.06	00000.60	00001.68	00000.05	1
5.357	00800.93	-00920.33	-03656.08	03854.27	00000.67	00001.81	00000.06	1
5.367	00843.43	-00982.44	-03796.32	04011.06	00000.76	00001.83	00000.02	1
5.376	00887.44	-01023.47	-03891.48	04120.52	00000.82	00001.85	-00000.03	1
5.386	00925.50	-01038.89	-03923.38	04162.78	00000.84	00001.83	-00000.06	1
5.396	00944.82	-01023.65	-03884.00	04126.26	00000.87	00001.78	-00000.07	1
5.405	00945.29	-00979.83	-03777.08	04014.97	00000.91	00001.64	-00000.06	1
5.415	00932.93	-00913.06	-03624.67	03852.56	00000.90	00001.48	-00000.06	1
5.425	00897.66	-00826.69	-03432.37	03642.85	00000.91	00001.43	00000.02	1
5.435	00856.39	-00727.61	-03218.01	03408.58	00000.91	00001.27	00000.04	1
5.445	00810.44	-00627.29	-02994.30	03164.83	00000.84	00001.14	00000.06	1
5.455	00758.13	-00529.75	-02764.47	02915.08	00000.76	00001.02	00000.07	1
5.465	00705.53	-00440.81	-02535.17	02668.18	00000.68	00000.91	00000.00	1
5.475	00651.40	-00357.01	-02306.18	02422.86	00000.68	00000.71	00000.02	1
5.485	00600.00	-00286.80	-02085.99	02189.43	00000.60	00000.59	00000.02	1
5.495	00548.55	-00230.70	-01871.75	01964.07	00000.52	00000.52	-00000.05	1
5.505	00489.92	-00183.89	-01660.37	01740.88	00000.48	00000.44	-00000.08	1
5.516	00447.49	-00145.80	-01474.70	01547.98	00000.51	00000.30	-00000.08	1
5.526	00408.81	-00120.03	-01314.91	01382.22	00000.49	00000.22	-00000.11	1
5.536	00379.90	-00107.78	-01186.84	01250.81	00000.44	00000.18	-00000.10	1
5.547	00359.91	-00105.71	-01090.95	01153.64	00000.34	00000.17	-00000.13	1
5.557	00353.15	-00112.30	-01023.24	01088.27	00000.25	00000.14	-00000.19	1
5.568	00347.45	-00119.60	-00970.76	01037.97	00000.22	00000.19	-00000.14	1
5.578	00340.26	-00128.53	-00930.40	00998.97	00000.19	00000.21	-00000.08	1
5.588	00346.02	-00141.97	-00919.62	00992.76	00000.16	00000.22	-00000.08	1
5.599	00350.26	-00154.24	-00923.77	00999.91	00000.11	00000.23	-00000.15	1
5.609	00347.69	-00160.61	-00921.36	00997.79	00000.11	00000.26	-00000.15	1
5.620	00342.54	-00165.75	-00910.98	00987.27	00000.10	00000.32	-00000.14	1
5.630	00344.00	-00170.68	-00897.41	00976.12	00000.08	00000.28	-00000.17	1
5.641	00349.12	-00176.03	-00887.72	00970.01	00000.06	00000.21	-00000.22	1
5.651	00351.72	-00179.42	-00875.84	00960.72	00000.06	00000.22	-00000.20	1
5.661	00359.87	-00188.18	-00861.05	00952.01	00000.05	00000.18	-00000.21	1
5.672	00390.09	-00207.62	-00857.11	00964.32	00000.00	00000.13	-00000.31	1
5.682	00417.59	-00219.75	-00838.71	00962.34	00000.00	00000.06	-00000.31	1
5.693	00440.69	-00226.82	-00809.00	00948.75	00000.01	00000.02	-00000.30	1
5.703	00463.36	-00230.62	-00771.92	00929.38	00000.01	00000.02	-00000.31	1
5.713	00491.29	-00231.31	-00725.49	00906.21	-00000.03	-00000.11	-00000.41	1
5.724	00517.75	-00222.61	-00664.32	00871.17	00000.02	-00000.22	-00000.39	1
5.734	00532.27	-00206.51	-00581.24	00814.74	00000.03	-00000.32	-00000.33	1
5.745	00536.89	-00190.89	-00495.10	00754.86	-00000.04	-00000.31	-00000.31	1
5.755	00535.74	-00172.42	-00415.82	00699.75	-00000.05	-00000.31	-00000.30	1
5.766	00526.86	-00150.77	-00353.27	00652.01	-00000.09	-00000.34	-00000.22	1
5.776	00516.90	-00130.45	-00314.42	00618.92	-00000.07	-00000.38	-00000.18	1
5.787	00491.60	-00109.19	-00282.33	00577.33	-00000.03	-00000.42	-00000.09	1
5.798	00443.85	-00089.21	-00245.02	00514.78	-00000.01	-00000.39	-00000.04	1
5.808	00384.76	-00072.34	-00201.98	00440.53	-00000.04	-00000.40	-00000.02	1
5.819	00329.21	-00060.26	-00168.89	00374.88	-00000.07	-00000.33	-00000.08	1
5.829	00298.64	-00058.67	-00164.07	00345.76	-00000.15	-00000.26	-00000.16	1
5.840	00280.30	-00062.29	-00176.03	00336.80	-00000.17	-00000.23	-00000.19	1
5.850	00258.11	-00070.93	-00188.82	00327.58	-00000.21	-00000.19	-00000.22	1
5.861	00232.80	-00082.80	-00205.46	00321.35	-00000.23	-00000.17	-00000.21	1
5.872	00216.26	-00101.09	-00244.48	00341.70	-00000.23	-00000.16	-00000.18	1
5.882	00209.55	-00125.41	-00309.35	00394.13	-00000.16	-00000.15	-00000.10	1
5.893	00209.89	-00154.87	-00398.78	00476.51	-00000.09	-00000.09	-00000.02	1
5.903	00215.71	-00191.94	-00508.86	00585.08	-00000.15	00000.05	-00000.10	1
5.914	00224.35	-00220.46	-00623.95	00698.75	-00000.14	00000.15	-00000.08	1
5.924	00230.51	-00234.76	-00742.69	00812.30	-00000.11	00000.19	00000.02	1
5.934	00232.71	-00237.64	-00852.23	00914.83	-00000.10	00000.25	00000.04	1
5.945	00245.13	-00227.72	-00964.76	01021.13	-00000.02	00000.24	00000.11	1
5.955	00260.98	-00208.69	-01076.79	01127.45	00000.09	00000.27	00000.15	1
5.965	00280.20	-00191.33	-01181.80	01229.54	00000.16	00000.34	00000.17	1
5.976	00298.60	-00184.32	-01274.73	01322.15	00000.17	00000.39	00000.11	1
5.986	00311.00	-00184.28	-01351.42	01398.94	00000.15	00000.47	00000.08	1
5.996	00326.28	-00191.54	-01419.70	01469.25	00000.18	00000.55	00000.10	1
6.006	00346.99	-00203.53	-01482.03	01535.65	00000.22	00000.55	00000.09	1
6.017	00368.01	-00225.99	-01563.78	01622.31	00000.16	00000.60	00000.07	1
6.027	00369.73	-00264.11	-01698.29	01758.02	00000.06	00000.86	00000.23	1
6.037	00412.88	-00336.40	-01975.88	02046.40	00000.04	00001.01	00000.20	1
6.047	00484.92	-00438.29	-02340.92	02430.46	00000.09	00001.27	00000.22	1
6.056	00572.05	-00560.89	-02721.95	02837.40	00000.14	00001.53	00000.11	1
6.066	00661.73	-00677.15	-03057.82	03201.05	00000.37	00001.60	00000.10	1
6.076	00731.61	-00785.34	-03316.39	03485.75	00000.44	00001.63	00000.04	1
6.085	00770.62	-00878.39	-03533.35	03721.56	00000.54	00001.77	00000.05	1
6.095	00811.98	-00965.83	-03739.26	03946.41	00000.65	00001.95	00000.08	1
6.104	00865.00	-01043.22	-03920.61	04148.21	00000.74	00001.99	00000.03	1
6.114	00915.88	-01098.99	-04053.01	04298.08	00000.82	00001.98	-00000.02	1
